ScheduledInspectionDate,InspectionID,InspectionSearchID,PropertyType,PropertyID,PropertyName,PropertyStreetAddress,CityState,PropertyZip
2025-03-06 00:00:00,INSP-33311,33311,MFH,800245174,Mt. Carmel Senior,1130 Troup Ave,"Kansas City, KS",66104
2025-07-07 00:00:00,INSP-31943,31943,PIH,MS004000003,MTN. VIEW VILLAGE,2305  D Street,"MERIDIAN, MS",39301
2025-08-01 00:00:00,INSP-34438,34438,MFH,800076072,Muirfield,712 LAGUNA DRIVE,"ROHNERT PARK, CA",94928
2025-04-11 00:00:00,INSP-30812,30812,MFH,800000108,MULDOON MANOR,2040 MULDOON RD,"Anchorage, AK",99504
2025-04-02 00:00:00,INSP-33757,33757,MFH,800070974,MULLINS-ROBERTS,3241 Young Avenue,"Louisville, KY",40211
2025-05-27 00:00:00,INSP-33789,33789,MFH,800253902,MURPHY HOMES,900 A St,"MACON, GA",31206
2025-07-25 00:00:00,INSP-32629,32629,PIH,MA012000006,MURRAY AVE APT,50  MURRAY Avenue,"WORCESTER, MA",01610
2025-03-26 00:00:00,INSP-33125,33125,MFH,800016953,"MURRAY COMMONS,",4785 BEACON HILL RD,"COLUMBUS, OH",43228
2025-04-07 00:00:00,INSP-31103,31103,MFH,800002022,MURRAY MANOR,5700 COWLES MOUNTAIN BLVD,"LA MESA, CA",91942
2025-07-31 00:00:00,INSP-33048,33048,MFH,800018038,MYERS COURT,2600 N WILLIAMS AVE,"PORTLAND, OR",97227
2025-03-20 00:00:00,INSP-33338,33338,MFH,800224993,NANCY NYE VILLA,5316 6th Ave,"Pittsville, WI",54466
,INSP-33662,33662,PIH,PA043004301,NANTICOKE/OPLINGER/PARK TWRS,270 E MAIN STREET,"NANTICOKE, PA",18634
2025-02-26 00:00:00,INSP-30789,30789,MFH,800006126,NAPERVILLE ELDERLY,310 W Martin AVE,"NAPERVILLE, IL",60540
2025-04-09 00:00:00,INSP-32431,32431,MFH,800235917,Nassau AHRC 2010,12 Manor Rd N,"GREENLAWN, NY",11740
2025-03-11 00:00:00,INSP-34345,34345,MFH,800015558,Nativity,1080 COLVIN BLVD,"TONAWANDA, NY",14223
2025-07-02 00:00:00,INSP-32038,32038,MFH,800000434,NAVCO ROAD GROUP,1305 NAVCO ROAD,"MOBILE, AL",36605
,INSP-34092,34092,MFH,800016964,NAZARETH TOWERS,300 E RICH ST,"COLUMBUS, OH",43215
2025-03-28 00:00:00,INSP-30875,30875,MFH,800016726,NDC HOMES,765 BOULEVARD ST,"AKRON, OH",44311
2025-04-04 00:00:00,INSP-31020,31020,MFH,800073502,NDS HOMES,212 Windward Ct,"NEWTON, KS",67114
2025-04-08 00:00:00,INSP-30791,30791,MFH,800006160,NEAR NORTH VILLAGE,401 E. Jefferson Street,"SPRINGFIELD, IL",62701
2025-07-30 00:00:00,INSP-33553,33553,PIH,GA003000008,NELLIE B APTS,300 S. Rocksprings Street,"ATHENS, GA",30606
2025-03-17 00:00:00,INSP-33525,33525,PIH,CT003000001,NELTON COURT,34 NELTON COURT,"HARTFORD, CT",06120
2025-05-13 00:00:00,INSP-32853,32853,MFH,800018701,NESQUEHONING,121 WEST HIGH ST,"NESQUEHONING, PA",18240
2025-02-27 00:00:00,INSP-33346,33346,MFH,800014289,NEVADA STREET,2 Nevada ST,"NEWARK, NJ",07102
2025-03-27 00:00:00,INSP-34255,34255,MFH,800013659,NEW 32,925 Knox St,"Lincoln, NE",68521
2025-06-24 00:00:00,INSP-34260,34260,MFH,800021117,New Boston Housing,303 RICE ST,"NEW BOSTON, TX",75570
2025-04-29 00:00:00,INSP-34404,34404,MFH,800002033,NEW BRITTANY,11223 FERINA AVE,"Norwalk, CA",90650
2025-08-27 00:00:00,INSP-32073,32073,MFH,800012784,NEW COLONY PLACE,1 EMERSON AVE,"FAYETTEVILLE, NC",28306
2025-04-04 00:00:00,INSP-33347,33347,MFH,800014297,NEW FLORAL GARDENS,2601 - 2616 NEWKIRK AVENUE,"NORTH BERGEN, NJ",07047
2025-06-02 00:00:00,INSP-33118,33118,MFH,800016576,NEW FOREST PARK,1140 Sanlor AVE,"WEST MILTON, OH",45383
2025-03-18 00:00:00,INSP-34468,34468,MFH,800219682,New Hampshire,12407 New Hampshire Avenue,"SILVER SPRING, MD",20904
2025-03-10 00:00:00,INSP-31056,31056,MFH,800014301,NEW HOPE VILLAGE,195 W. MARKET ST.,"NEWARK, NJ",07103
2025-04-18 00:00:00,INSP-31961,31961,PIH,NJ002002086,New Horizon Phase I,220-246 Irvine Turner BLVD,"NEWARK, NJ",07108
2025-02-28 00:00:00,INSP-33296,33296,MFH,800013713,NEW HORIZONS,425 N Central Ave,"Superior, NE",68978
2025-03-13 00:00:00,INSP-30945,30945,MFH,800222566,New Millennium,106 Ashley St,"Mc Gehee, AR",71654
2025-08-04 00:00:00,INSP-32245,32245,MFH,800078764,New Neighbors,247 Melody Place,"Anchorage, AK",99504
2025-03-20 00:00:00,INSP-32312,32312,MFH,800218003,New Seasons,1021 S. Campbell Road,"TAHLEQUAH, OK",74464
2025-04-10 00:00:00,INSP-31104,31104,MFH,800002043,New Visions,1106 N SCHOOL ST,"SANTA MARIA, CA",93454
2025-03-26 00:00:00,INSP-33232,33232,MFH,800004313,NEW VISTAS,868 SW 10TH ST,"POMPANO BEACH, FL",33060
2025-03-21 00:00:00,INSP-33972,33972,MFH,800023464,NEW WAICO II,1800 N 12th St,"MILWAUKEE, WI",53205
2025-07-25 00:00:00,INSP-32527,32527,MFH,800002048,NEW WILMINGTON,700 W LAUREL ST. A210,"COMPTON, CA",90221
2025-07-10 00:00:00,INSP-31964,31964,PIH,NJ002003006,NEWARK H A,724 Hunterdon Street,"NEWARK, NJ",07102
,INSP-31162,31162,MFH,800215314,Newell Retirement,6918 Sunbelt Dr East,"San Antonio, TX",78218
2025-03-06 00:00:00,INSP-31150,31150,MFH,800224118,NEWPORT CITY,107-119 Main Street,"NEWPORT, VT",05855
2025-07-30 00:00:00,INSP-32789,32789,MFH,800020364,Newport Terrace,425 TERRACE WAY,"NEWPORT, TN",37821
2025-03-11 00:00:00,INSP-33012,33012,MFH,800218129,NEWTON VILLAGE,110 East Goss Street,"KENTLAND, IN",47951
,INSP-34268,34268,MFH,800251917,NewView Place I,214 Garfield Ave,"Kansas City, MO",64124
2025-03-07 00:00:00,INSP-33336,33336,MFH,800211225,NHHI-Michael J.,5353 Elliot Avenue South,"MINNEAPOLIS, MN",55417
2025-03-27 00:00:00,INSP-34248,34248,MFH,800011760,NICHOLS PLAZA I,1113 S 12th St,"Bethany, MO",64424
2025-07-22 00:00:00,INSP-34093,34093,MFH,800016993,NICHOLS TOWNEHOMES,41102 Heather Ln,"Flushing, OH",43977
2025-08-27 00:00:00,INSP-33451,33451,MFH,800002053,Nihonmachi Terrace,1615 SUTTER ST,"SAN FRANCISCO, CA",94109
2025-08-04 00:00:00,INSP-32020,32020,PIH,TX105000001,Ninfa Moncada Courts,1600 N 7TH Avenue,"CRYSTAL CITY, TX",78839
2025-03-20 00:00:00,INSP-31138,31138,MFH,800112271,NOAH - NEW BERN,3800 Lofland Way,"NEW BERN, NC",28562
2025-03-18 00:00:00,INSP-34011,34011,MFH,800013440,NODAK HOMES,2611 Gateway Ave,"BISMARCK, ND",58503
,INSP-32643,32643,PIH,MN049000001,NOKOMIS APARTMENTS,"202 2nd AVE SW, POBox 365","PIPESTONE, MN",56164
2025-03-28 00:00:00,INSP-32854,32854,MFH,800018709,NORRISTOWN ELDERLY,300 WALNUT ST,"NORRISTOWN, PA",19401
2025-08-06 00:00:00,INSP-32921,32921,MFH,800008573,NORTH ATTLEBORO,103 HOPE ST,"NORTH ATTLEBORO, MA",02760
2025-02-20 00:00:00,INSP-31005,31005,MFH,800005390,North Bay,210 E Pierce Ave,"Fairfield, IA",52556
2025-08-18 00:00:00,INSP-33497,33497,PIH,AL001000016,NORTH BIRMINGHAM HOMES,"3127 43rd Avenue, N","BIRMINGHAM, AL",35207
2025-05-01 00:00:00,INSP-30555,30555,PIH,MA001000001,NORTH COMMON VILLAGE,21 SALEM STREET,"LOWELL, MA",01854
2025-03-18 00:00:00,INSP-34473,34473,MFH,800010376,NORTH HILLS FARMS,74 Cherry Hill Dr,"PONTIAC, MI",48340
2025-03-14 00:00:00,INSP-30839,30839,MFH,800019982,NORTH KIMBALL,1800 N KIMBALL,"MITCHELL, SD",57301
2025-08-28 00:00:00,INSP-33151,33151,MFH,800231951,NORTH ORANGE PARK,6233 Rail Timber Way,"LEWIS CENTER, OH",43035
2025-09-09 00:00:00,INSP-34405,34405,MFH,800002062,North Park,601 Douglas St,"BAKERSFIELD, CA",93308
2025-06-11 00:00:00,INSP-33014,33014,MFH,800232457,NORTH PORT MOVIN',7307 North Port Washington Road,"Glendale, WI",53217
2025-04-17 00:00:00,INSP-32926,32926,MFH,800008724,NORTH SUFFOLK,14 VICTORIA ST,"REVERE, MA",02151
2025-06-04 00:00:00,INSP-33840,33840,MFH,800021979,NORTHAMPTON APTS,1541 WYNDHAM DR,"VINTON, VA",24179
2025-06-17 00:00:00,INSP-30627,30627,MFH,800012214,NORTHBROOK III,107-BG1 PINE KNOLL DR,"RIDGELAND, MS",39157
2025-03-31 00:00:00,INSP-30652,30652,MFH,800013088,Northcross,1835 Griers Grove Rd,"CHARLOTTE, NC",28216
2025-08-21 00:00:00,INSP-30577,30577,PIH,PA011000001,Northeast,1429  FRITZ Drive,"BETHLEHEM, PA",18017
2025-04-22 00:00:00,INSP-32377,32377,MFH,800023217,NORTHERN HOTEL,6 W GRAND AVE,"CHIPPEWA FALLS, WI",54729
2025-06-04 00:00:00,INSP-33348,33348,MFH,800014310,NORTHFIELD,116 W OAKCREST AVE,"NORTHFIELD, NJ",08225
2025-07-07 00:00:00,INSP-30914,30914,MFH,800014601,NORTHGATE VILLAGE,2500 WEST APACHE STREET,"Farmington, NM",87401
2025-03-26 00:00:00,INSP-32299,32299,MFH,800021135,NORTHGATE VILLAGE,12303 Plano RD,"Dallas, TX",75243
2025-06-10 00:00:00,INSP-32642,32642,PIH,MN009000001,NORTHLAND APARTMENTS,619  AMERICA Avenue NW,"BEMIDJI, MN",56601
2025-06-11 00:00:00,INSP-30880,30880,MFH,800017431,NORTHLAND COURT,1151 BROWNBERRY DR,"WILMINGTON, OH",45177
2025-09-10 00:00:00,INSP-33465,33465,MFH,800002609,Northland Village,3730 MODELL WAY,"SACRAMENTO, CA",95838
2025-06-02 00:00:00,INSP-33180,33180,MFH,800017680,NORTHPARK,203 N BELL ST,"Marietta, OK",73448
2025-03-05 00:00:00,INSP-33779,33779,MFH,800244071,NORTHRIDGE,601 Beeland Street,"GREENVILLE, AL",36037
2025-05-21 00:00:00,INSP-33790,33790,MFH,800254736,Northside Americus,825 Mayo St,"AMERICUS, GA",31709
2025-05-13 00:00:00,INSP-32585,32585,PIH,GA028000002,NORTHSIDE HOMES,"Address Line 1, POBox 1407","Waycross, GA",31502
2025-06-09 00:00:00,INSP-34281,34281,MFH,800011138,NORTHWAY A & B,1525 Northway DR,"SAINT CLOUD, MN",56303
2025-02-21 00:00:00,INSP-31000,31000,MFH,800000706,NORTHWEST ACRES,710B Union Dr,"Springdale, AR",72764
2025-03-27 00:00:00,INSP-30690,30690,MFH,800003758,NORTHWEST COOP NO,224 R St NW Apt 104,"WASHINGTON, DC",20001
2025-07-29 00:00:00,INSP-33750,33750,MFH,800020385,NORTHWOOD PARK,223 WESTERN AVE,"LEBANON, TN",37087
,INSP-33281,33281,MFH,800011775,NORTHWOOD TERRACE,1203 Northwood Dr,"Saint Joseph, MO",64505
2025-03-24 00:00:00,INSP-34346,34346,MFH,800015590,NORTHWOOD VILLAGE,507 W MAIN ST,"PATCHOGUE, NY",11772
2025-06-26 00:00:00,INSP-32362,32362,MFH,800011501,NORTHWOODS,3400 NW 69th Ter,"Kansas City, MO",64151
2025-08-20 00:00:00,INSP-31984,31984,PIH,OH002000300,NORTON MANOR,1400  SPRINGDALE Avenue,"Youngstown, OH",44505
2025-08-27 00:00:00,INSP-33126,33126,MFH,800017011,NORTON VILLAGE,1066 NEW DAWN LN,"COLUMBUS, OH",43228
,INSP-30741,30741,MFH,800003491,Nottingham Towers,31 Nottingham Ter,"WATERBURY, CT",06704
,INSP-33623,33623,PIH,NY009000008,Nutgrove Garden Apartments,601 Nutgrove Ln.,"ALBANY, NY",12202
2025-04-24 00:00:00,INSP-31917,31917,PIH,MD002000009,O`DONNELL HEIGHTS,1200  GUSRYAN Street,"BALTIMORE, MD",21224
2025-08-14 00:00:00,INSP-32941,32941,MFH,800009723,Oak Apartments,Buck St,"Howland, ME",04448
2025-03-20 00:00:00,INSP-33193,33193,MFH,800021155,OAK BLUFF VILLAGE,1513 Montezuma St,"COLUMBUS, TX",78934
2025-07-21 00:00:00,INSP-34406,34406,MFH,800002075,Oak Center Towers,1515 MARKET ST,"OAKLAND, CA",94607
,INSP-34367,34367,MFH,800219750,Oak Creek Village,401 New Brunswick Avenue,"EAST BRUNSWICK, NJ",08816
,INSP-33681,33681,PIH,TX256000001,OAK CREST ACRES,304 S. Avenue F,"JOHNSON CITY, TX",78636
2025-03-11 00:00:00,INSP-33723,33723,MFH,800007787,Oak Hill,155 OAK HILL DR,"MORGANTOWN, KY",42261
2025-03-21 00:00:00,INSP-30877,30877,MFH,800017017,OAK HILL MANOR,1 Cross St,"Utica, OH",43080
2025-04-02 00:00:00,INSP-34040,34040,MFH,800022657,OAK MANOR,10621 BAGLEY AVE N,"SEATTLE, WA",98133
2025-03-31 00:00:00,INSP-30798,30798,MFH,800023225,OAK WEST,11102 W OKLAHOMA AVE,"WEST ALLIS, WI",53227
2025-03-18 00:00:00,INSP-30974,30974,MFH,800004326,OAKDALE GARDEN,226 N FIRST ST,"DEFUNIAK SPRINGS, FL",32433
,INSP-33977,33977,MFH,800068929,OAKHAVEN COMMUNITY,500 SOUTH MONTGOMERY STREET,"BREMEN, IN",46506
2025-08-04 00:00:00,INSP-32252,32252,MFH,800222651,Oakhill Apts,3900 E 4th Ave,"Anchorage, AK",99508
2025-04-24 00:00:00,INSP-32601,32601,PIH,IL084000001,OAKLAWN APARTMENTS,1002 E OAK Street,"CANTON, IL",61520
,INSP-31816,31816,PIH,AL002000001,OAKLAWN HOMES,1010  BALTIMORE Street,"MOBILE, AL",36605
2025-06-18 00:00:00,INSP-32812,32812,MFH,800221222,Oakmont Gardens,268 Taylor St,"CROSSVILLE, TN",38555
2025-06-16 00:00:00,INSP-34225,34225,MFH,800005259,Oakridge,926 Oakridge Dr Bldg 101,"Des Moines, IA",50314
2025-02-20 00:00:00,INSP-33411,33411,MFH,800240677,Oaks at,410 Irvington Ave,"ELIZABETH, NJ",07208
2025-04-01 00:00:00,INSP-31025,31025,MFH,800221257,Oaks Terrace,107 Spruce St,"Fredericktown, MO",63645
2025-03-27 00:00:00,INSP-32112,32112,MFH,800018720,OAKVIEW APTS.,7 S LIBERTY ST,"NEW CASTLE, PA",16102
2025-03-27 00:00:00,INSP-32901,32901,MFH,800219674,OAKVIEW MANOR,1880 Oak HIll Drive,"HANOVER, PA",17331
2025-05-20 00:00:00,INSP-31888,31888,PIH,IL002145000,Oakwood Shores (P2 B1),3959 S VINCENNES AV,"Chicago, IL",60653
2025-04-24 00:00:00,INSP-31886,31886,PIH,IL002137000,Oakwood Shores 2A,3859 South Vincennes Ave,"Chicago, IL",60653
2025-05-19 00:00:00,INSP-31890,31890,PIH,IL002153000,Oakwood Shores Phase 2C,3753-55 S COTTAGE GROVE AVE,"Chicago, IL",60643
2025-06-02 00:00:00,INSP-33032,33032,MFH,800012402,OAKWOOD VILLAGE,1915 1st ST NE,"HAVRE, MT",59501
,INSP-33920,33920,MFH,800215287,OBED APARTMENTS,154 Obed Avenue,"NORTH PROVIDENCE, RI",02904
2025-04-16 00:00:00,INSP-31146,31146,MFH,800009727,Observatory,8 Charleston Rd,"Charleston, ME",04422
2025-03-07 00:00:00,INSP-30975,30975,MFH,800004333,OCALA PLACE,2135 NW 1ST AVE,"OCALA, FL",33475
2025-06-05 00:00:00,INSP-34235,34235,MFH,800007327,OCCK HOUSING,1404 N Olive St,"ABILENE, KS",67410
2025-02-28 00:00:00,INSP-30979,30979,MFH,800019179,Ocean Parks,10 DE ANDINO #110,"Santurce, PR",00911
2025-04-09 00:00:00,INSP-31105,31105,MFH,800002087,OCEAN VIEW MANOR,456 ELENA ST,"MORRO BAY, CA",93442
2025-03-06 00:00:00,INSP-33405,33405,MFH,800224125,Odd Fellows Senior,1070 Havemeyer Ave,"BRONX, NY",10462
2025-03-07 00:00:00,INSP-34256,34256,MFH,800013669,OGALLALA VILLAGE,1801 E 1st St,"Ogallala, NE",69153
2025-03-04 00:00:00,INSP-33318,33318,MFH,800011155,OKABENA TOWER,212 12TH ST,"Worthington, MN",56187
2025-05-28 00:00:00,INSP-32208,32208,MFH,800003124,OLATHE MEADOWS,227 REBEKAH DR,"OLATHE, CO",81425
2025-03-27 00:00:00,INSP-31057,31057,MFH,800014327,OLD BRIDGE ROTARY,100 TICETOWN RD,"Old Bridge, NJ",08857
2025-04-29 00:00:00,INSP-31912,31912,PIH,MA002002139,Old Colony Phase 2A,35 Patterson Way,"BOSTON, MA",02127
2025-05-23 00:00:00,INSP-33127,33127,MFH,800017037,OLD FARM VILLAGE,631 W SYCAMORE ST,"COLUMBUS GROVE, OH",45830
2025-03-19 00:00:00,INSP-31898,31898,PIH,IN002002002,OLD FRENCH TOWNE,600  NICHOLAS Street,"Vincennes, IN",47591
2025-03-10 00:00:00,INSP-31881,31881,PIH,IL002104000,Old Town Village West,1205 N ORLEANS ST,"Chicago, IL",60610
2025-07-14 00:00:00,INSP-32927,32927,MFH,800008744,OLDE ENGLISH,152  MANCA DR,"GARDNER, MA",01440
2025-06-03 00:00:00,INSP-34249,34249,MFH,800011789,OLDE OAK TREE,13975 E 35th St S,"INDEPENDENCE, MO",64055
2025-05-20 00:00:00,INSP-30672,30672,MFH,800219734,Olde Town Village,65 Olde Town Dr,"Roanoke Rapids, NC",27870
2025-06-26 00:00:00,INSP-30731,30731,MFH,800226019,OLF Senior Housing,200 Kane Street,"BALTIMORE, MD",21224
2025-05-06 00:00:00,INSP-31091,31091,MFH,800000991,Olive Avenue,1100 OLIVE AVE,"NOVATO, CA",94945
2025-05-14 00:00:00,INSP-34133,34133,MFH,800000715,"ON OUR OWN, INC.",201 Cones Road,"Hot Springs, AR",71913
2025-02-20 00:00:00,INSP-33701,33701,MFH,800000356,ONDERDONK COTTAGES,1750 SHELTON BEACH RD S,"MOBILE, AL",36613
2025-03-18 00:00:00,INSP-34347,34347,MFH,800015599,ONE TEMPLE SQUARE,One Temple Square,"FREDONIA, NY",14063
2025-05-27 00:00:00,INSP-32113,32113,MFH,800018728,ONE WEST PENN,1 W PENN ST,"CARLISLE, PA",17013
2025-04-17 00:00:00,INSP-32407,32407,MFH,800015611,OPEC HOUSING,79 102nd St,"TROY, NY",12180
2025-03-31 00:00:00,INSP-33092,33092,MFH,800225106,Opportunity House,323 Carlanna Lake Road,"Ketchikan, AK",99901
2025-05-12 00:00:00,INSP-34371,34371,MFH,800224183,Options Supported,74 Morris Ave,"Farmingville, NY",11738
2025-05-12 00:00:00,INSP-34368,34368,MFH,800219977,Options Supportive,56 Drake Avenue,"Bellport, NY",11713
2025-05-08 00:00:00,INSP-32790,32790,MFH,800020393,Orange Grove,1119 CARTER DR,"CHATTANOOGA, TN",37415
2025-05-08 00:00:00,INSP-32792,32792,MFH,800020408,Orange Grove,7433 MINTOM DR,"CHATTANOOGA, TN",37421
,INSP-31817,31817,PIH,AL002000002,ORANGE GROVE HOMES,600 Joachim St.,"MOBILE, AL",36603
,INSP-34358,34358,MFH,800112233,Orange Y Housing,132 William St,"ORANGE, NJ",07050
2025-02-20 00:00:00,INSP-30989,30989,MFH,800019727,"ORANGEWOOD, INC.",2040 WOODLAND ST,"ORANGEBURG, SC",29115
2025-09-08 00:00:00,INSP-34042,34042,MFH,800022826,Orchard Apartments,500 McKenzie Ave SW,"Yelm, WA",98597
2025-04-02 00:00:00,INSP-33517,33517,PIH,CA002000006,ORCHARD ARMS,23520  WILEY CANYON Road,"VALENCIA, CA",91355
2025-07-16 00:00:00,INSP-33590,33590,PIH,MA002002115,ORCHARD GARDENS PHASE III -HOPE VI,25 Ambrose Street,"ROXBURY, MA",02118
2025-04-29 00:00:00,INSP-33008,33008,MFH,800211217,ORCHARD HOLLOW,1015 Collins Road,"JEFFERSON, WI",53549
2025-06-02 00:00:00,INSP-31879,31879,PIH,IL002090000,Orchard Park,"530 W Pearson, A","Chicago, IL",60610
2025-07-16 00:00:00,INSP-31908,31908,PIH,MA002002113,Orchard Park Phase II -Hope VI.,25 Ambrose Street,"ROXBURY, MA",02118
2025-05-08 00:00:00,INSP-34407,34407,MFH,800002102,ORCHARD VILLAGE,548 FORD ST,"UKIAH, CA",95482
2025-03-27 00:00:00,INSP-32170,32170,MFH,800211803,ORCHARDFIELD,19 Orchardfield St,"DORCHESTER, MA",02122
2025-04-04 00:00:00,INSP-32885,32885,MFH,800023658,Orient Hills,HC 82 Box 59-A,"RAINELLE, WV",25962
2025-03-11 00:00:00,INSP-31127,31127,MFH,800214928,Oriente House,3081 Oriente Drive,"VISTA, CA",92084
2025-04-07 00:00:00,INSP-30565,30565,PIH,NE003000002,"Orleans, Western, Stolley, Scatt Sites","1834 W 7th St., Scattered Sites","Grand Island, NE",68803
2025-06-19 00:00:00,INSP-32171,32171,MFH,800212859,ORMONT COURT,810 Orchard Ave.,"NEW HAVEN, CT",06511
2025-02-26 00:00:00,INSP-30929,30929,MFH,800112204,OSAGE HEIGHTS,3303 SE L Street,"BENTONVILLE, AR",72712
2025-03-03 00:00:00,INSP-30946,30946,MFH,800223813,Osmundsen Court,12900 Vimy Ridge Rd,"Alexander, AR",72002
,INSP-33986,33986,MFH,800221424,OUABACHE VILLAGE,401 E State St,"Bluffton, IN",46714
2025-06-10 00:00:00,INSP-30834,30834,MFH,800018013,OUR APARTMENT,1308 SE Otter Lane,"OREGON CITY, OR",97045
2025-03-28 00:00:00,INSP-34178,34178,MFH,800232915,Our Lady of,300 Alan Ln,"ABBEVILLE, LA",70510
,INSP-34354,34354,MFH,800054806,OUR LADY OF MERCY,4168 Carpenter Ave,"BRONX, NY",10466
2025-03-17 00:00:00,INSP-34094,34094,MFH,800017046,OUTREACH II AKA,2205 Wesleyan RD,"DAYTON, OH",45406
2025-06-30 00:00:00,INSP-32188,32188,MFH,800006193,OVER THE RAINBOW,754 W Belden,"Chicago, IL",60614
2025-06-25 00:00:00,INSP-33860,33860,MFH,800213295,Overlea Homes,5505 Adleigh Avenue,"BALTIMORE, MD",21206
2025-02-27 00:00:00,INSP-32213,32213,MFH,800005618,Owyhee Place,2500 S OWYHEE ST,"BOISE, ID",83705
,INSP-32567,32567,PIH,DC001005240,OXFORD MANOR,"2607 BOWEN ROAD, SE","WASHINGTON, DC",20020
2025-08-13 00:00:00,INSP-34071,34071,MFH,800010409,OXFORD SQUARE,34594 Lipke St,"CLINTON TOWNSHIP, MI",48035
,INSP-32546,32546,PIH,CA031000007,OXNARD TOWNHOMES,300 N MARQUITA Street,"OXNARD, CA",93030
2025-07-25 00:00:00,INSP-32037,32037,MFH,800000378,OZARK MANOR,1515 MIXON SCHOOL RD,"OZARK, AL",36360
2025-03-06 00:00:00,INSP-30902,30902,MFH,800000722,Ozark Meadows,100 Clive St,"Berryville, AR",72616
2025-08-04 00:00:00,INSP-33212,33212,MFH,800217691,OZARK MEADOWS II,112 Clive Street,"Berryville, AR",72616
2025-04-03 00:00:00,INSP-30799,30799,MFH,800023237,PACKER APTS,1929 NORTHPORT DR,"MADISON, WI",53704
2025-07-16 00:00:00,INSP-32466,32466,MFH,800002119,Padre Apts,241 JONES ST,"SAN FRANCISCO, CA",94102
2025-09-05 00:00:00,INSP-33475,33475,MFH,800023811,Padua Hills,460 S. WEST ROAD,"WICKENBURG, AZ",85390
2025-07-28 00:00:00,INSP-34193,34193,MFH,800004352,PALM GROVE GARDEN,3944 WD Judge Dr.,"ORLANDO, FL",32808
2025-03-24 00:00:00,INSP-32547,32547,PIH,CA031000008,PALM VISTA,801 S C Street,"OXNARD, CA",93030
2025-05-27 00:00:00,INSP-31106,31106,MFH,800002130,PALMDALE GARDENS,38601 10th St E,"PALMDALE, CA",93550
2025-04-07 00:00:00,INSP-30856,30856,MFH,800219472,Palmer Manor,327 East Auklet  Drive,"PALMER, AK",99645
2025-04-09 00:00:00,INSP-34195,34195,MFH,800004445,Palmetto Glen,2301 Westmont St,"JACKSONVILLE, FL",32207
2025-02-28 00:00:00,INSP-32856,32856,MFH,800018748,PALMYRA INTERFAITH,101 S RAILROAD ST,"PALMYRA, PA",17078
2025-05-15 00:00:00,INSP-34167,34167,MFH,800214012,Pan American,143 NW 36th St,"San Antonio, TX",78237
2025-05-02 00:00:00,INSP-32467,32467,MFH,800002137,PANORAMA City I,14414-24 PLUMMER ST,"PANORAMA CITY, CA",91402
2025-06-05 00:00:00,INSP-32995,32995,MFH,800006914,PANORAMIC,600 N MORTON AVE,"CENTERVILLE, IN",47330
2025-04-30 00:00:00,INSP-33414,33414,MFH,800000936,Paradise Shadows,16035 N 27th St,"PHOENIX, AZ",85032
2025-08-28 00:00:00,INSP-33658,33658,PIH,PA011000003,Park / Lyn,1926  BROOKSIDE Drive,"BETHLEHEM, PA",18018
2025-05-06 00:00:00,INSP-32141,32141,MFH,800003616,PARK APARTMENTS,365 Garden St,"HARTFORD, CT",06112
2025-04-08 00:00:00,INSP-33600,33600,PIH,MN029000001,PARK AVENUE APARTMENTS,310  PARK Avenue,"MADISON, MN",56256
,INSP-30559,30559,PIH,MI057000001,PARK AVENUE APTS,1  Park Avenue,"CALUMET, MI",49913
2025-08-22 00:00:00,INSP-33524,33524,PIH,CO001000059,Park Avenue Phase 1B,2380 Court Place,"DENVER, CO",80205
2025-06-23 00:00:00,INSP-30534,30534,PIH,CO001000061,Park Avenue Phase 4B,2275 Court Place,"DENVER, CO",80205
2025-03-14 00:00:00,INSP-30550,30550,PIH,IL002125000,Park Boulevard 1B,3506 S STATE ST,"Chicago, IL",60609
2025-08-07 00:00:00,INSP-31891,31891,PIH,IL002159000,Park Boulevard 2A,3622 S STATE ST,"Chicago, IL",60609
2025-08-18 00:00:00,INSP-31892,31892,PIH,IL002160000,Park Boulevard IIB,3637 S STATE ST,"Chicago, IL",60609
2025-07-01 00:00:00,INSP-33565,33565,PIH,IL002149000,Park Douglas Phase I,2719 W Roosevelt Rd,"Chicago, IL",60608
2025-07-21 00:00:00,INSP-33635,33635,PIH,OH004000213,PARK EDEN,2610  PARK Avenue,"CINCINNATI, OH",45238
2025-06-04 00:00:00,INSP-34262,34262,MFH,800024189,PARK GARDENS NORTH,320 STONE AVE,"PARIS, TX",75462
2025-08-18 00:00:00,INSP-30920,30920,MFH,800021193,PARK GROVE VILLAGE,2920 W Shady Grove Rd,"Irving, TX",75060
2025-03-31 00:00:00,INSP-31871,31871,PIH,GA285300104,PARK HOMES,201 Watters Street,"ROME, GA",30161
2025-02-27 00:00:00,INSP-30903,30903,MFH,800000724,Park Lake,1753 E Zion Rd,"FAYETTEVILLE, AR",72703
2025-02-24 00:00:00,INSP-32378,32378,MFH,800023242,PARK MANOR,131 W FRONT ST,"PESHTIGO, WI",54157
2025-03-05 00:00:00,INSP-33047,33047,MFH,800018017,PARK MANOR,42 Market St,"LEBANON, OR",97355
2025-05-14 00:00:00,INSP-33452,33452,MFH,800002145,PARK PASEO,123 S ISABEL ST,"Glendale, CA",91205
2025-06-03 00:00:00,INSP-33128,33128,MFH,800017061,PARK PLACE,1025-35 FAIR AVE,"COLUMBUS, OH",43205
